,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSPAN5,216.48406926190634,0.9916594276078978,0.2236153077067561,4.434667008165365,9.221471065542188e-06,5.651387111302427e-05
TSPAN5-DT,3.3780581733312545,2.6965054863123834,2.088556915510842,1.2910854697262788,0.19667404194742155,
TSPAN6,32.722497946266344,0.6102374206604273,0.5177550989563598,1.1786217497239222,0.23854882702788993,0.336666205618764
TSPAN7,15.130675963705638,4.804714474540769,1.9400419936178215,2.476603336601421,0.01326392222016168,0.033232707806383106
TSPAN9,47.845185136614376,-3.1849574022668645,0.6001211140542151,-5.3071910447382376,1.1132747925458764e-07,1.005515501728936e-06
TSPO,332.528779717728,-2.622357588704698,0.3430036656526105,-7.645275696151266,2.0849811052715848e-14,4.444996169271567e-13
TSPOAP1,736.8506657676621,0.7060441365160209,0.2975580870941268,2.3727943118974193,0.01765409205688267,0.04203729801653472
TSPOAP1-AS1,521.2406934016856,0.07999230715120456,0.184187725057972,0.4342977097199471,0.6640722667696746,0.7453980346656421
TSPY26P,107.463684818854,1.334838043168477,0.31698878447457934,4.210994547901814,2.5424888321696176e-05,0.0001419014562830281
TSPYL1,3283.1702003368277,-0.9734985471124588,0.15845757114052894,-6.143591247205894,8.067629143174041e-10,1.0207361966535058e-08
TSPYL2,947.4786592871442,0.10150263276218312,0.3529307648622356,0.28759927687744663,0.7736534984719403,0.8339459383025458
TSPYL4,617.1341958834747,-0.08232269831346656,0.19828185000701026,-0.415180200863347,0.6780099916706859,0.7567677416753537
TSPYL5,244.61955666189556,0.28459072129283686,0.3087437962589764,0.9217698452283077,0.3566486396409534,0.4622206928501661
TSR1,617.1750301662529,0.5043719739092758,0.15819102741672675,3.1883728309102866,0.0014307592797297311,0.00496648109216822
TSR2,426.3938776990634,-0.3801036623443351,0.15378381178659406,-2.471675385909964,0.013448156745341739,0.03364535615755474
TSR3,258.9486288991502,-0.6759772747654325,0.20966644237677226,-3.2240604032890294,0.0012638673771429004,0.004462114004177178
TSSC2,2.8233446105680926,0.8845529004478067,1.69718209518831,0.5211891540428144,0.6022350089308944,
TSSC4,331.78951223638177,-0.30306738647549386,0.20436434147595672,-1.482975866957443,0.13808082272419292,0.21907203105765852
TSSK6,31.07297498405952,-0.21611621898920447,0.40526640569240935,-0.5332695134696982,0.5938470281839436,0.686253734701979
TST,29.738435405755887,-0.9953083974549667,0.4883104327382443,-2.038269778250868,0.041522960527073084,0.08363409554374344
TSTD1,296.7004953793132,-0.04581157309223893,0.20085870199982123,-0.22807860767854465,0.8195851304270749,0.8688728617091325
TSTD2,323.3902232196654,0.9401087244229914,0.18152325472087874,5.17899883333714,2.23079864610173e-07,1.9144600341046904e-06
TTBK2,835.3152242442756,0.2499402141822638,0.16371176242273439,1.526708957764876,0.12683339895208715,0.20472722873967908
TTC1,663.2044946063791,0.31173894475161384,0.18241691912095834,1.7089365737226585,0.08746269886064156,0.1532887674673543
TTC12,40.19029568751272,-0.05894294083144564,0.4928995943093418,-0.11958407252097124,0.9048126374598573,0.9312498218998825
TTC13,547.1343850824177,0.6050665739835357,0.1874662449355434,3.227602783592193,0.0012483218490803632,0.004415276206959505
TTC14,1486.9018450235515,0.2504012003128508,0.18585430450922566,1.3472983634899942,0.17788415897272203,0.2674647438803084
TTC16,77.39215268959609,-2.3129752599294395,0.41434463364913315,-5.582249828021342,2.3742699070570225e-08,2.419382596283813e-07
TTC17,1981.8868285683784,0.21170367434799958,0.13896344615826295,1.5234486492720836,0.12764649858820162,0.20588959117686928
TTC19,435.43330197696343,0.46577495855307777,0.18392191508314848,2.5324603560293917,0.011326517696698277,0.02911754814747497
TTC21A,23.179348727458628,-0.9721072002797545,0.5621942747406015,-1.7291303806469542,0.08378576289580844,0.14807246740275198
TTC21B,612.2271911144016,0.7486568485551623,0.15665211309447705,4.779104691065652,1.7607749855064136e-06,1.2611021950260584e-05
TTC22,84.309288479864,-1.3547963281451991,0.26756012660327855,-5.063521031121376,4.1158295340637036e-07,3.3451096983981828e-06
TTC23,37.521817584647486,2.532400681660135,0.6662379610829162,3.801045316517121,0.0001440869446949828,0.0006710347223039479
TTC23L,8.963539002571302,-1.5825598364896039,0.9621578874855182,-1.6448026431768181,0.10001051692946408,0.17035531397843323
TTC23L-AS1,23.805747069625717,-0.39557361298189475,0.49065419726511833,-0.8062167106422446,0.4201179050142504,0.525198210180341
TTC24,338.931983796385,2.3208566044467283,0.24056253753863313,9.647622727100684,5.030842828983818e-22,2.1245637916624678e-20
TTC26,47.505260523648765,1.6386272220799498,0.5022224842520703,3.2627516159899907,0.0011033617753986255,0.003976977710907744
TTC27,335.4908059226387,0.24509437182919808,0.15765246783354125,1.5546497634783816,0.12002950510016339,0.19637319820359864
TTC28,173.39185814156855,0.5756362397723293,0.3013037848581071,1.9104845962801744,0.056070847835205606,0.10694214155309224
TTC28-AS1,242.65416922506327,1.0556173986460253,0.21783302900884888,4.845993297936208,1.2597976889855966e-06,9.280230219385818e-06
TTC3,4742.800728803115,0.8613593513690546,0.15974764526422466,5.3920003011271636,6.9677651220864e-08,6.533175537036728e-07
TTC30A,98.89502226536078,-0.039723846838426675,0.33058862053630306,-0.12016096250979233,0.904355641060878,0.9309712547924791
TTC30B,95.45763630123895,-0.22333825777837513,0.32185497723931433,-0.6939095977139811,0.4877389042349647,0.5899379800794223
TTC31,260.9049594602157,-0.06511433691233176,0.23643663484272234,-0.2753986790399289,0.7830099588374648,0.8415415957299679
TTC32,191.13492679032979,0.8454500369702138,0.22905054363710262,3.6911068777453195,0.00022328028626791515,0.000984809663308599
TTC32-DT,6.183130577718615,0.2916555611902705,1.0240969305357397,0.2847929258392519,0.7758027922619725,0.8353427137369743
TTC33,319.10718974162825,0.4058319283642872,0.2160828987080829,1.8781307118271573,0.06036328586935282,0.11348502761876508
TTC34,13.040196588807973,1.0608202386646464,0.7495980266498231,1.4151854740143432,0.1570141223814893,0.2423766249461017
TTC36,6.86041325415403,1.5431671869290342,1.1469861103638594,1.3454105267582481,0.17849269765982045,0.26822361072615447
TTC36-AS1,5.688302439149019,2.167963213585031,1.4924729009954882,1.4525980419068156,0.1463353900512346,0.2294206160635328
TTC37,2121.8141401992666,0.3828615460135928,0.15714793503687377,2.436312929748372,0.014837842049540396,0.036532440655413286
TTC38,275.7989595433293,-4.6248975293111485,0.33216321982873726,-13.923569056488965,4.555743572890366e-44,7.511645705981679e-42
TTC39B,872.3829349846909,0.756849289805257,0.28082273447975625,2.695114023468838,0.007036454742896777,0.019547949822577012
TTC39C,711.5849930212272,-0.22606732332473137,0.13027913449874845,-1.7352534939269428,0.08269591516307497,0.14648865001826006
TTC3P1,16.244393964246683,0.18646050857836355,0.5718741047319118,0.3260516729740266,0.7443852600294409,0.8114620300737865
