,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABL1,744.9894390518336,-0.5447137536424544,0.18121087066307032,-3.005966207486822,0.0026473841707921222,0.011648490351485338
ABL2,568.9576540845518,0.2961865433298477,0.24599080602160153,1.2040553389781496,0.2285681902282216,0.3767934527182677
ABLIM1,10573.752771504442,0.9237785208799237,0.15119582244610716,6.109815112181416,9.974662657147896e-10,2.0884449938403408e-08
ABLIM2,15.100703585578966,0.5374120501496267,0.8099743899278452,0.6634926447458429,0.5070150886430148,0.6532694411361922
ABLIM3,45.041721531474764,-7.326308078252219,0.8618069504136027,-8.501101174382661,1.8780059762627743e-17,1.0445965317023883e-15
ABO,25.133770597847246,2.0309370634835586,1.2164301187362496,1.6695879460741248,,
ABR,925.708417847875,-0.8356213431693641,0.19383297946141936,-4.311038015776291,1.624899642593958e-05,0.00014711929196458808
ABRACL,1048.8362940587265,0.4648585878999583,0.20205277196227214,2.3006790918303164,0.02140977675680827,0.06361219701579397
ABRAXAS1,761.0292501083212,0.7353912139193325,0.17333714272685832,4.242548379132735,2.2099588048576135e-05,0.0001939419979773888
ABRAXAS2,382.55836512842853,0.4667042192429704,0.20614682216506328,2.2639408861189083,0.023577750811210517,0.06858812846995126
ABT1,1079.9572637478357,0.3793369004965322,0.20968549445456272,1.8090755466097899,0.07043926748839915,0.1594647216677935
ABTB1,380.6337899432889,-0.49194387919562654,0.29793681368881647,-1.65116849141524,0.09870417498972196,0.2053202849772088
ABTB2,27.760306776770534,-1.489041324187926,0.644782663643397,-2.3093693552087404,0.020923094037729007,0.06256977198541805
ACAA1,415.9756464641071,-0.3760815953735872,0.19550148137923842,-1.9236764484871354,0.05439515190056226,0.13032908631571646
ACAA2,575.6324150463079,-0.4633582695902573,0.2178117277424719,-2.1273338878157446,0.03339235099543526,0.0902959555444351
ACACA,500.10734341271217,0.024088318047083942,0.2781232581631594,0.0866102252870656,0.9309813378423623,0.9598954196835773
ACACB,164.38338900054765,0.013348710512429529,0.2623415903054115,0.05088293662049275,0.9594188024993957,0.9757698991817492
ACAD10,283.22899996788226,-0.08848671301027759,0.20903394701462574,-0.42331264502261123,0.6720671696546936,0.7858136461956411
ACAD11,41.65080557918675,1.3879889522845381,0.5951512036460603,2.3321618838730984,0.019692176518400155,0.059503135790986116
ACAD8,196.9825252342173,-0.20422713231479597,0.2679418187465346,-0.7622070092313178,0.44593646339806914,0.5984252977501402
ACAD9,315.57121201333206,-0.007609593173746345,0.23519089930558898,-0.032354964397916706,0.9741889768713761,0.984696748083858
ACADL,0.0,,,,,
ACADM,614.9312377995999,0.1356148856153561,0.2891986097885263,0.46893339395553507,0.6391172458412482,0.759970006752178
ACADS,126.16308185580954,-0.24542264601422611,0.27608443794126075,-0.888940527920816,0.3740350428854722,0.5302757076206464
ACADSB,625.7093016746146,0.5115906145916411,0.22947593400375338,2.2293867843382364,0.025788180786275133,0.07380927859994087
ACADVL,891.3278106254364,-0.3693982430556237,0.2180812728375057,-1.6938558650602962,0.09029267536505789,0.19171910614822144
ACAP1,2773.7053022167265,-0.08798369443189329,0.19095604508816263,-0.4607536482611589,0.6449753602219824,0.7647061466953899
ACAP2,5387.878866086954,0.3471511528528655,0.16505295139562254,2.1032714042220544,0.035442051637375634,0.09458914378687612
ACAP2-IT1,31.47090999535985,1.1134011109438704,0.709580204440831,1.5690983259901699,0.1166250297972204,0.23202226200715736
ACAP3,279.6028590947527,-0.12537016396058828,0.3231088523747755,-0.38801216072895095,0.6980070343093248,0.8039720607344705
ACAT1,192.85008370853635,0.2992496259905617,0.3144302403599128,0.9517202469076301,0.34123887827904464,0.49948967883149137
