,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CD22,481.85109027648747,-6.4489706070892625,0.7457054453768128,-8.648147397972304,5.2342196639438035e-18,3.3852441903718863e-16
CD24,511.97811842119677,-4.865467778216048,1.5074775353636072,-3.2275557440015086,0.0012485271177238508,0.005984955778335924
CD248,62.253213743824375,10.147615967067184,2.034424879249138,4.987953141239822,6.1022364223392e-07,7.484169719446991e-06
CD33,305.10763673332707,-6.7875663688030565,1.5493924659868281,-4.380792160674389,1.1824862311009184e-05,0.00010350099239496897
CD4,35.17378628958166,5.6042157928867375,0.7216528991945469,7.765805138650076,8.112819840548255e-15,3.734124903267451e-13
CD70,36.84755469053281,-5.466703562413846,1.3706487402548597,-3.9884059291495517,6.65187704980432e-05,0.0004700057252710977
CD74,5384.628251565043,-9.395851458324264,0.938327255459136,-10.013405668075526,1.330904085534682e-23,1.540131482770549e-21
CD79B,105.43580604989735,7.392548922393977,1.0966590417663318,6.740972937666371,1.5732951256653184e-11,4.5730141846289326e-10
CD96,58.938442054509146,-4.727859187419348,1.3268086486878348,-3.5633316018063557,0.00036617763473122296,0.002084124772208211
CDA,8.561447533213565,-4.841777179555037,1.5596079604648703,-3.104483499886635,0.001906115591380354,0.008598252748379557
CDH1,6274.078049512352,10.768485061723686,0.4872454680959344,22.100739292260517,3.1093448652538635e-108,7.817670327464526e-105
CDH12,71.33239699851812,-4.1805175035140145,1.3061577653100886,-3.200622171795256,0.0013713122023916978,0.006483914818736862
